date,sku,category,region,channel,units,list_price_usd,discount_pct,net_revenue_usd
2026-02-04,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0424,287.27
2026-02-04,NOVA-WBL-01,wearables,East,online,3,299.99,0.0448,859.65
2026-02-04,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.051,284.69
2026-02-04,NOVA-WBL-01,wearables,West,online,2,299.99,0.0598,564.1
2026-02-04,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0492,285.23
2026-02-04,NOVA-WBL-02,wearables,North,online,5,79.99,0.05,379.95
2026-02-04,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0502,151.95
2026-02-04,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.1067,71.46
2026-02-04,NOVA-WBL-02,wearables,South,online,4,79.99,0.0449,305.59
2026-02-04,NOVA-WBL-02,wearables,South,marketplace,2,79.99,0.0477,152.35
2026-02-04,NOVA-WBL-02,wearables,South,b2b,1,79.99,0.1002,71.98
2026-02-04,NOVA-WBL-02,wearables,East,online,5,79.99,0.0573,377.03
2026-02-04,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.0558,151.05
2026-02-04,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.1087,71.3
2026-02-04,NOVA-WBL-02,wearables,West,online,3,79.99,0.0564,226.44
2026-02-04,NOVA-WBL-02,wearables,West,marketplace,1,79.99,0.046,76.31
2026-02-04,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.11,71.19
2026-02-04,NOVA-ACC-01,accessories,North,online,8,29.99,0.043,229.6
2026-02-04,NOVA-ACC-01,accessories,North,marketplace,4,29.99,0.0469,114.33
2026-02-04,NOVA-ACC-01,accessories,North,b2b,2,29.99,0.1009,53.93
2026-02-04,NOVA-ACC-01,accessories,South,online,6,29.99,0.0464,171.59
2026-02-04,NOVA-ACC-01,accessories,South,marketplace,3,29.99,0.0539,85.12
2026-02-04,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.0947,27.15
2026-02-04,NOVA-ACC-01,accessories,East,online,9,29.99,0.0409,258.87
2026-02-04,NOVA-ACC-01,accessories,East,marketplace,4,29.99,0.0541,113.47
2026-02-04,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.0977,54.12
2026-02-04,NOVA-ACC-01,accessories,West,online,7,29.99,0.0564,198.09
2026-02-04,NOVA-ACC-01,accessories,West,marketplace,4,29.99,0.0499,113.97
2026-02-04,NOVA-ACC-01,accessories,West,b2b,1,29.99,0.1,26.99
2026-02-04,NOVA-ACC-02,accessories,North,online,6,49.99,0.0574,282.72
2026-02-04,NOVA-ACC-02,accessories,North,marketplace,3,49.99,0.0488,142.65
2026-02-04,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.0991,45.04
2026-02-04,NOVA-ACC-02,accessories,South,online,5,49.99,0.0482,237.9
2026-02-04,NOVA-ACC-02,accessories,South,marketplace,2,49.99,0.0431,95.67
2026-02-04,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.1094,44.52
2026-02-04,NOVA-ACC-02,accessories,East,online,5,49.99,0.0539,236.48
2026-02-04,NOVA-ACC-02,accessories,East,marketplace,3,49.99,0.057,141.42
2026-02-04,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.1072,44.63
2026-02-04,NOVA-ACC-02,accessories,West,online,4,49.99,0.0463,190.7
2026-02-04,NOVA-ACC-02,accessories,West,marketplace,3,49.99,0.0552,141.69
2026-02-04,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.0907,45.46
2026-02-05,NOVA-AUD-01,audio,North,online,3,149.99,0.0526,426.3
2026-02-05,NOVA-AUD-01,audio,North,marketplace,2,149.99,0.0599,282.01
2026-02-05,NOVA-AUD-01,audio,North,b2b,1,149.99,0.0987,135.19
2026-02-05,NOVA-AUD-01,audio,South,online,2,149.99,0.0527,284.17
2026-02-05,NOVA-AUD-01,audio,South,marketplace,2,149.99,0.0489,285.31
2026-02-05,NOVA-AUD-01,audio,East,online,4,149.99,0.0409,575.42
2026-02-05,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.0459,286.21
2026-02-05,NOVA-AUD-01,audio,East,b2b,1,149.99,0.0929,136.06
2026-02-05,NOVA-AUD-01,audio,West,online,3,149.99,0.0513,426.89
2026-02-05,NOVA-AUD-01,audio,West,marketplace,2,149.99,0.0434,286.96
2026-02-05,NOVA-AUD-02,audio,North,online,6,89.99,0.0524,511.65
2026-02-05,NOVA-AUD-02,audio,North,marketplace,2,89.99,0.0583,169.49
2026-02-05,NOVA-AUD-02,audio,North,b2b,1,89.99,0.0992,81.06
2026-02-05,NOVA-AUD-02,audio,South,online,3,89.99,0.0451,257.79
2026-02-05,NOVA-AUD-02,audio,South,marketplace,1,89.99,0.0561,84.94
2026-02-05,NOVA-AUD-02,audio,South,b2b,1,89.99,0.1036,80.67
2026-02-05,NOVA-AUD-02,audio,East,online,4,89.99,0.0488,342.39
2026-02-05,NOVA-AUD-02,audio,East,marketplace,2,89.99,0.0518,170.66
2026-02-05,NOVA-AUD-02,audio,East,b2b,1,89.99,0.0985,81.13
2026-02-05,NOVA-AUD-02,audio,West,online,3,89.99,0.0569,254.61
2026-02-05,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.0477,171.39
2026-02-05,NOVA-AUD-02,audio,West,b2b,1,89.99,0.0947,81.47
2026-02-05,NOVA-MOB-01,mobile,North,online,2,699.99,0.0515,1327.88
2026-02-05,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0459,667.86
2026-02-05,NOVA-MOB-01,mobile,South,online,2,699.99,0.0455,1336.28
2026-02-05,NOVA-MOB-01,mobile,South,marketplace,1,699.99,0.0537,662.4
2026-02-05,NOVA-MOB-01,mobile,East,online,2,699.99,0.0521,1327.04
2026-02-05,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0581,659.32
2026-02-05,NOVA-MOB-01,mobile,West,online,2,699.99,0.0521,1327.04
2026-02-05,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0527,663.1
2026-02-05,NOVA-MOB-02,mobile,North,online,3,449.99,0.0544,1276.53
2026-02-05,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0568,424.43
2026-02-05,NOVA-MOB-02,mobile,South,online,3,449.99,0.0529,1278.56
2026-02-05,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0488,428.03
2026-02-05,NOVA-MOB-02,mobile,East,online,3,449.99,0.0418,1293.54
2026-02-05,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0549,425.29
2026-02-05,NOVA-MOB-02,mobile,West,online,2,449.99,0.0508,854.26
2026-02-05,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.0506,427.22
2026-02-05,NOVA-CPT-01,computing,North,online,2,999.99,0.0451,1909.78
2026-02-05,NOVA-CPT-01,computing,North,marketplace,1,999.99,0.0496,950.39
2026-02-05,NOVA-CPT-01,computing,South,online,1,999.99,0.0468,953.19
2026-02-05,NOVA-CPT-01,computing,East,online,1,999.99,0.0593,940.69
2026-02-05,NOVA-CPT-01,computing,East,marketplace,1,999.99,0.0545,945.49
2026-02-05,NOVA-CPT-01,computing,West,online,1,999.99,0.0561,943.89
2026-02-05,NOVA-CPT-02,computing,North,online,1,399.99,0.0507,379.71
2026-02-05,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.0535,378.59
2026-02-05,NOVA-CPT-02,computing,South,online,1,399.99,0.0564,377.43
2026-02-05,NOVA-CPT-02,computing,South,marketplace,1,399.99,0.0422,383.11
2026-02-05,NOVA-CPT-02,computing,East,online,1,399.99,0.0577,376.91
2026-02-05,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.0583,376.67
2026-02-05,NOVA-CPT-02,computing,West,online,1,399.99,0.0565,377.39
2026-02-05,NOVA-CPT-02,computing,West,marketplace,1,399.99,0.046,381.59
2026-02-05,NOVA-WBL-01,wearables,North,online,2,299.99,0.0589,564.64
2026-02-05,NOVA-WBL-01,wearables,North,marketplace,1,299.99,0.0499,285.02
2026-02-05,NOVA-WBL-01,wearables,South,online,2,299.99,0.0427,574.36
2026-02-05,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0534,283.97
2026-02-05,NOVA-WBL-01,wearables,East,online,3,299.99,0.0484,856.41
2026-02-05,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0431,287.06
2026-02-05,NOVA-WBL-01,wearables,West,online,2,299.99,0.0498,570.1
2026-02-05,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.059,282.29
2026-02-05,NOVA-WBL-02,wearables,North,online,4,79.99,0.0489,304.31
2026-02-05,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0571,150.85
2026-02-05,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.1037,71.7
2026-02-05,NOVA-WBL-02,wearables,South,online,3,79.99,0.0596,225.67
2026-02-05,NOVA-WBL-02,wearables,South,marketplace,1,79.99,0.048,76.15
2026-02-05,NOVA-WBL-02,wearables,East,online,3,79.99,0.057,226.29
2026-02-05,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.0533,151.45
2026-02-05,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.1019,71.84
2026-02-05,NOVA-WBL-02,wearables,West,online,3,79.99,0.0557,226.6
2026-02-05,NOVA-WBL-02,wearables,West,marketplace,1,79.99,0.0425,76.59
2026-02-05,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.0914,72.68
2026-02-05,NOVA-ACC-01,accessories,North,online,9,29.99,0.0441,258.01
2026-02-05,NOVA-ACC-01,accessories,North,marketplace,4,29.99,0.0574,113.07
2026-02-05,NOVA-ACC-01,accessories,North,b2b,2,29.99,0.093,54.4
2026-02-05,NOVA-ACC-01,accessories,South,online,7,29.99,0.0401,201.51
2026-02-05,NOVA-ACC-01,accessories,South,marketplace,4,29.99,0.0429,114.81
2026-02-05,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.095,27.14
2026-02-05,NOVA-ACC-01,accessories,East,online,7,29.99,0.0532,198.76
2026-02-05,NOVA-ACC-01,accessories,East,marketplace,3,29.99,0.0403,86.34
2026-02-05,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.0948,54.29
2026-02-05,NOVA-ACC-01,accessories,West,online,6,29.99,0.0435,172.11
2026-02-05,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.0548,85.04
2026-02-05,NOVA-ACC-01,accessories,West,b2b,1,29.99,0.1049,26.84
2026-02-05,NOVA-ACC-02,accessories,North,online,6,49.99,0.0556,283.26
2026-02-05,NOVA-ACC-02,accessories,North,marketplace,3,49.99,0.0422,143.64
2026-02-05,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.1089,44.55
2026-02-05,NOVA-ACC-02,accessories,South,online,3,49.99,0.0557,141.62
2026-02-05,NOVA-ACC-02,accessories,South,marketplace,3,49.99,0.0504,142.41
2026-02-05,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.1093,44.53
2026-02-05,NOVA-ACC-02,accessories,East,online,4,49.99,0.0496,190.04
2026-02-05,NOVA-ACC-02,accessories,East,marketplace,3,49.99,0.0537,141.92
2026-02-05,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.1082,44.58
2026-02-05,NOVA-ACC-02,accessories,West,online,4,49.99,0.0416,191.64
2026-02-05,NOVA-ACC-02,accessories,West,marketplace,2,49.99,0.0413,95.85
2026-02-05,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.1027,44.86
2026-02-06,NOVA-AUD-01,audio,North,online,4,149.99,0.0465,572.06
2026-02-06,NOVA-AUD-01,audio,North,marketplace,2,149.99,0.0506,284.8
2026-02-06,NOVA-AUD-01,audio,North,b2b,1,149.99,0.1021,134.68
2026-02-06,NOVA-AUD-01,audio,South,online,2,149.99,0.054,283.78
2026-02-06,NOVA-AUD-01,audio,South,marketplace,2,149.99,0.053,284.08
2026-02-06,NOVA-AUD-01,audio,South,b2b,1,149.99,0.1044,134.33
2026-02-06,NOVA-AUD-01,audio,East,online,3,149.99,0.049,427.92
2026-02-06,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.0468,285.94
2026-02-06,NOVA-AUD-01,audio,East,b2b,1,149.99,0.0983,135.25
2026-02-06,NOVA-AUD-01,audio,West,online,2,149.99,0.0485,285.43
2026-02-06,NOVA-AUD-01,audio,West,marketplace,2,149.99,0.0475,285.73
2026-02-06,NOVA-AUD-02,audio,North,online,6,89.99,0.0413,517.64
2026-02-06,NOVA-AUD-02,audio,North,marketplace,3,89.99,0.0419,258.66
2026-02-06,NOVA-AUD-02,audio,North,b2b,1,89.99,0.1048,80.56
2026-02-06,NOVA-AUD-02,audio,South,online,4,89.99,0.0511,341.57
2026-02-06,NOVA-AUD-02,audio,South,marketplace,2,89.99,0.0512,170.77
2026-02-06,NOVA-AUD-02,audio,South,b2b,1,89.99,0.0924,81.67
2026-02-06,NOVA-AUD-02,audio,East,online,4,89.99,0.0533,340.77
2026-02-06,NOVA-AUD-02,audio,East,marketplace,3,89.99,0.0574,254.47
2026-02-06,NOVA-AUD-02,audio,East,b2b,1,89.99,0.1094,80.15
2026-02-06,NOVA-AUD-02,audio,West,online,4,89.99,0.047,343.04
2026-02-06,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.0443,172.01
2026-02-06,NOVA-AUD-02,audio,West,b2b,1,89.99,0.0945,81.49
2026-02-06,NOVA-MOB-01,mobile,North,online,2,699.99,0.0569,1320.32
2026-02-06,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0553,661.28
2026-02-06,NOVA-MOB-01,mobile,South,online,2,699.99,0.0569,1320.32
2026-02-06,NOVA-MOB-01,mobile,South,marketplace,1,699.99,0.0564,660.51
2026-02-06,NOVA-MOB-01,mobile,East,online,2,699.99,0.0405,1343.28
2026-02-06,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0566,660.37
2026-02-06,NOVA-MOB-01,mobile,West,online,1,699.99,0.0541,662.12
2026-02-06,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0468,667.23
2026-02-06,NOVA-MOB-02,mobile,North,online,3,449.99,0.0513,1280.72
2026-02-06,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0428,430.73
2026-02-06,NOVA-MOB-02,mobile,South,online,2,449.99,0.0549,850.57
2026-02-06,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0484,428.21
2026-02-06,NOVA-MOB-02,mobile,East,online,3,449.99,0.0544,1276.53
2026-02-06,NOVA-MOB-02,mobile,East,marketplace,1,449.99,0.0514,426.86
2026-02-06,NOVA-MOB-02,mobile,West,online,2,449.99,0.0431,861.19
2026-02-06,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.0535,425.92
2026-02-06,NOVA-CPT-01,computing,North,online,1,999.99,0.0497,950.29
2026-02-06,NOVA-CPT-01,computing,South,online,1,999.99,0.0423,957.69
2026-02-06,NOVA-CPT-01,computing,East,online,1,999.99,0.0497,950.29
2026-02-06,NOVA-CPT-01,computing,East,marketplace,1,999.99,0.0409,959.09
2026-02-06,NOVA-CPT-01,computing,West,online,1,999.99,0.0402,959.79
2026-02-06,NOVA-CPT-02,computing,North,online,1,399.99,0.0451,381.95
2026-02-06,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.0402,383.91
2026-02-06,NOVA-CPT-02,computing,South,online,1,399.99,0.0476,380.95
2026-02-06,NOVA-CPT-02,computing,South,marketplace,1,399.99,0.05,379.99
2026-02-06,NOVA-CPT-02,computing,East,online,2,399.99,0.0414,766.86
2026-02-06,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.0408,383.67
2026-02-06,NOVA-CPT-02,computing,West,online,2,399.99,0.0572,754.22
2026-02-06,NOVA-CPT-02,computing,West,marketplace,1,399.99,0.0515,379.39
2026-02-06,NOVA-WBL-01,wearables,North,online,2,299.99,0.0423,574.6
2026-02-06,NOVA-WBL-01,wearables,North,marketplace,1,299.99,0.0465,286.04
2026-02-06,NOVA-WBL-01,wearables,South,online,2,299.99,0.0566,566.02
2026-02-06,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0418,287.45
2026-02-06,NOVA-WBL-01,wearables,East,online,2,299.99,0.0518,568.9
2026-02-06,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0479,285.62
2026-02-06,NOVA-WBL-01,wearables,West,online,2,299.99,0.0467,571.96
2026-02-06,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0502,284.93
2026-02-06,NOVA-WBL-02,wearables,North,online,4,79.99,0.0581,301.37
2026-02-06,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0545,151.26
2026-02-06,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.1063,71.49
2026-02-06,NOVA-WBL-02,wearables,South,online,3,79.99,0.0429,229.68
2026-02-06,NOVA-WBL-02,wearables,South,marketplace,1,79.99,0.052,75.83
2026-02-06,NOVA-WBL-02,wearables,South,b2b,1,79.99,0.1031,71.74
2026-02-06,NOVA-WBL-02,wearables,East,online,3,79.99,0.0555,226.65
2026-02-06,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.0551,151.17
2026-02-06,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.099,72.07
2026-02-06,NOVA-WBL-02,wearables,West,online,4,79.99,0.0513,303.55
2026-02-06,NOVA-WBL-02,wearables,West,marketplace,2,79.99,0.0525,151.58
2026-02-06,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.1025,71.79
2026-02-06,NOVA-ACC-01,accessories,North,online,7,29.99,0.0414,201.24
2026-02-06,NOVA-ACC-01,accessories,North,marketplace,4,29.99,0.0461,114.43
2026-02-06,NOVA-ACC-01,accessories,North,b2b,2,29.99,0.0911,54.52
2026-02-06,NOVA-ACC-01,accessories,South,online,6,29.99,0.0462,171.63
2026-02-06,NOVA-ACC-01,accessories,South,marketplace,3,29.99,0.0411,86.27
2026-02-06,NOVA-ACC-01,accessories,South,b2b,2,29.99,0.0915,54.49
2026-02-06,NOVA-ACC-01,accessories,East,online,9,29.99,0.0571,254.5
2026-02-06,NOVA-ACC-01,accessories,East,marketplace,4,29.99,0.0501,113.95
2026-02-06,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.1011,53.92
2026-02-06,NOVA-ACC-01,accessories,West,online,7,29.99,0.0579,197.78
2026-02-06,NOVA-ACC-01,accessories,West,marketplace,3,29.99,0.0562,84.91
2026-02-06,NOVA-ACC-01,accessories,West,b2b,2,29.99,0.0964,54.2
2026-02-06,NOVA-ACC-02,accessories,North,online,6,49.99,0.043,287.04
2026-02-06,NOVA-ACC-02,accessories,North,marketplace,2,49.99,0.0421,95.77
2026-02-06,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.0969,45.15
2026-02-06,NOVA-ACC-02,accessories,South,online,5,49.99,0.0501,237.43
2026-02-06,NOVA-ACC-02,accessories,South,marketplace,2,49.99,0.045,95.48
2026-02-06,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.0988,45.05
2026-02-06,NOVA-ACC-02,accessories,East,online,5,49.99,0.0432,239.15
2026-02-06,NOVA-ACC-02,accessories,East,marketplace,3,49.99,0.0457,143.12
2026-02-06,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.0968,45.15
2026-02-06,NOVA-ACC-02,accessories,West,online,5,49.99,0.0558,236.0
2026-02-06,NOVA-ACC-02,accessories,West,marketplace,2,49.99,0.0413,95.85
2026-02-06,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.1036,44.81
2026-02-07,NOVA-AUD-01,audio,North,online,3,149.99,0.0545,425.45
2026-02-07,NOVA-AUD-01,audio,North,marketplace,2,149.99,0.0581,282.55
2026-02-07,NOVA-AUD-01,audio,North,b2b,1,149.99,0.0967,135.49
2026-02-07,NOVA-AUD-01,audio,South,online,3,149.99,0.0428,430.71
2026-02-07,NOVA-AUD-01,audio,South,marketplace,1,149.99,0.0594,141.08
2026-02-07,NOVA-AUD-01,audio,East,online,3,149.99,0.0519,426.62
2026-02-07,NOVA-AUD-01,audio,East,marketplace,2,149.99,0.0462,286.12
2026-02-07,NOVA-AUD-01,audio,East,b2b,1,149.99,0.1058,134.12
2026-02-07,NOVA-AUD-01,audio,West,online,3,149.99,0.0534,425.94
2026-02-07,NOVA-AUD-01,audio,West,marketplace,2,149.99,0.0548,283.54
2026-02-07,NOVA-AUD-01,audio,West,b2b,1,149.99,0.1005,134.92
2026-02-07,NOVA-AUD-02,audio,North,online,5,89.99,0.0485,428.13
2026-02-07,NOVA-AUD-02,audio,North,marketplace,2,89.99,0.0473,171.47
2026-02-07,NOVA-AUD-02,audio,North,b2b,1,89.99,0.0943,81.5
2026-02-07,NOVA-AUD-02,audio,South,online,4,89.99,0.0497,342.07
2026-02-07,NOVA-AUD-02,audio,South,marketplace,2,89.99,0.0428,172.28
2026-02-07,NOVA-AUD-02,audio,East,online,5,89.99,0.042,431.05
2026-02-07,NOVA-AUD-02,audio,East,marketplace,3,89.99,0.0567,254.66
2026-02-07,NOVA-AUD-02,audio,East,b2b,1,89.99,0.0908,81.82
2026-02-07,NOVA-AUD-02,audio,West,online,4,89.99,0.0553,340.05
2026-02-07,NOVA-AUD-02,audio,West,marketplace,2,89.99,0.0475,171.43
2026-02-07,NOVA-AUD-02,audio,West,b2b,1,89.99,0.1066,80.4
2026-02-07,NOVA-MOB-01,mobile,North,online,3,699.99,0.0562,1981.95
2026-02-07,NOVA-MOB-01,mobile,North,marketplace,1,699.99,0.0488,665.83
2026-02-07,NOVA-MOB-01,mobile,South,online,2,699.99,0.0448,1337.26
2026-02-07,NOVA-MOB-01,mobile,South,marketplace,1,699.99,0.0457,668.0
2026-02-07,NOVA-MOB-01,mobile,East,online,2,699.99,0.0507,1329.0
2026-02-07,NOVA-MOB-01,mobile,East,marketplace,1,699.99,0.0562,660.65
2026-02-07,NOVA-MOB-01,mobile,West,online,2,699.99,0.0474,1333.62
2026-02-07,NOVA-MOB-01,mobile,West,marketplace,1,699.99,0.0597,658.2
2026-02-07,NOVA-MOB-02,mobile,North,online,3,449.99,0.0476,1285.71
2026-02-07,NOVA-MOB-02,mobile,North,marketplace,1,449.99,0.0593,423.31
2026-02-07,NOVA-MOB-02,mobile,North,b2b,1,449.99,0.106,402.29
2026-02-07,NOVA-MOB-02,mobile,South,online,2,449.99,0.045,859.48
2026-02-07,NOVA-MOB-02,mobile,South,marketplace,1,449.99,0.0575,424.12
2026-02-07,NOVA-MOB-02,mobile,East,online,2,449.99,0.0569,848.77
2026-02-07,NOVA-MOB-02,mobile,East,marketplace,2,449.99,0.0457,858.85
2026-02-07,NOVA-MOB-02,mobile,West,online,2,449.99,0.0581,847.69
2026-02-07,NOVA-MOB-02,mobile,West,marketplace,1,449.99,0.0487,428.08
2026-02-07,NOVA-CPT-01,computing,North,online,1,999.99,0.049,950.99
2026-02-07,NOVA-CPT-01,computing,South,online,1,999.99,0.05,949.99
2026-02-07,NOVA-CPT-01,computing,East,online,1,999.99,0.0406,959.39
2026-02-07,NOVA-CPT-01,computing,East,marketplace,1,999.99,0.0568,943.19
2026-02-07,NOVA-CPT-01,computing,West,online,1,999.99,0.0428,957.19
2026-02-07,NOVA-CPT-02,computing,North,online,2,399.99,0.0428,765.74
2026-02-07,NOVA-CPT-02,computing,North,marketplace,1,399.99,0.049,380.39
2026-02-07,NOVA-CPT-02,computing,South,online,1,399.99,0.0451,381.95
2026-02-07,NOVA-CPT-02,computing,South,marketplace,1,399.99,0.051,379.59
2026-02-07,NOVA-CPT-02,computing,East,online,2,399.99,0.0422,766.22
2026-02-07,NOVA-CPT-02,computing,East,marketplace,1,399.99,0.046,381.59
2026-02-07,NOVA-CPT-02,computing,West,online,1,399.99,0.0559,377.63
2026-02-07,NOVA-CPT-02,computing,West,marketplace,1,399.99,0.0422,383.11
2026-02-07,NOVA-WBL-01,wearables,North,online,3,299.99,0.0403,863.7
2026-02-07,NOVA-WBL-01,wearables,North,marketplace,1,299.99,0.0448,286.55
2026-02-07,NOVA-WBL-01,wearables,South,online,2,299.99,0.0523,568.6
2026-02-07,NOVA-WBL-01,wearables,South,marketplace,1,299.99,0.0483,285.5
2026-02-07,NOVA-WBL-01,wearables,East,online,2,299.99,0.0595,564.28
2026-02-07,NOVA-WBL-01,wearables,East,marketplace,1,299.99,0.0505,284.84
2026-02-07,NOVA-WBL-01,wearables,West,online,3,299.99,0.0511,853.98
2026-02-07,NOVA-WBL-01,wearables,West,marketplace,1,299.99,0.0494,285.17
2026-02-07,NOVA-WBL-02,wearables,North,online,5,79.99,0.0451,381.91
2026-02-07,NOVA-WBL-02,wearables,North,marketplace,2,79.99,0.0558,151.05
2026-02-07,NOVA-WBL-02,wearables,North,b2b,1,79.99,0.1047,71.62
2026-02-07,NOVA-WBL-02,wearables,South,online,3,79.99,0.0554,226.68
2026-02-07,NOVA-WBL-02,wearables,South,marketplace,2,79.99,0.0467,152.51
2026-02-07,NOVA-WBL-02,wearables,East,online,4,79.99,0.0563,301.95
2026-02-07,NOVA-WBL-02,wearables,East,marketplace,2,79.99,0.0556,151.09
2026-02-07,NOVA-WBL-02,wearables,East,b2b,1,79.99,0.1039,71.68
2026-02-07,NOVA-WBL-02,wearables,West,online,3,79.99,0.0562,226.48
2026-02-07,NOVA-WBL-02,wearables,West,marketplace,1,79.99,0.0555,75.55
2026-02-07,NOVA-WBL-02,wearables,West,b2b,1,79.99,0.0959,72.32
2026-02-07,NOVA-ACC-01,accessories,North,online,6,29.99,0.044,172.02
2026-02-07,NOVA-ACC-01,accessories,North,marketplace,3,29.99,0.0587,84.69
2026-02-07,NOVA-ACC-01,accessories,North,b2b,2,29.99,0.1098,53.39
2026-02-07,NOVA-ACC-01,accessories,South,online,6,29.99,0.0451,171.82
2026-02-07,NOVA-ACC-01,accessories,South,marketplace,3,29.99,0.0438,86.03
2026-02-07,NOVA-ACC-01,accessories,South,b2b,1,29.99,0.1056,26.82
2026-02-07,NOVA-ACC-01,accessories,East,online,9,29.99,0.0466,257.33
2026-02-07,NOVA-ACC-01,accessories,East,marketplace,3,29.99,0.0474,85.71
2026-02-07,NOVA-ACC-01,accessories,East,b2b,2,29.99,0.1049,53.69
2026-02-07,NOVA-ACC-01,accessories,West,online,8,29.99,0.0477,228.48
2026-02-07,NOVA-ACC-01,accessories,West,marketplace,4,29.99,0.0499,113.97
2026-02-07,NOVA-ACC-01,accessories,West,b2b,1,29.99,0.1085,26.74
2026-02-07,NOVA-ACC-02,accessories,North,online,6,49.99,0.056,283.14
2026-02-07,NOVA-ACC-02,accessories,North,marketplace,3,49.99,0.0416,143.73
2026-02-07,NOVA-ACC-02,accessories,North,b2b,1,49.99,0.1064,44.67
2026-02-07,NOVA-ACC-02,accessories,South,online,4,49.99,0.0464,190.68
2026-02-07,NOVA-ACC-02,accessories,South,marketplace,2,49.99,0.0532,94.66
2026-02-07,NOVA-ACC-02,accessories,South,b2b,1,49.99,0.1021,44.89
2026-02-07,NOVA-ACC-02,accessories,East,online,5,49.99,0.0538,236.5
2026-02-07,NOVA-ACC-02,accessories,East,marketplace,3,49.99,0.0408,143.85
2026-02-07,NOVA-ACC-02,accessories,East,b2b,1,49.99,0.0971,45.14
2026-02-07,NOVA-ACC-02,accessories,West,online,6,49.99,0.0455,286.29
2026-02-07,NOVA-ACC-02,accessories,West,marketplace,3,49.99,0.059,141.12
2026-02-07,NOVA-ACC-02,accessories,West,b2b,1,49.99,0.1028,44.85
2026-02-08,NOVA-AUD-01,audio,North,online,4,149.99,0.056,566.36
2026-02-08,NOVA-AUD-01,audio,North,marketplace,2,149.99,0.0591,282.25
