date,sku,dc_id,region,on_hand_units,allocated_units,available_units,fill_rate
2026-02-10,NOVA-AUD-01,DC-NORTH,North,378,158,220,0.9276
2026-02-10,NOVA-AUD-01,DC-SOUTH,South,390,170,220,0.8522
2026-02-10,NOVA-AUD-01,DC-EAST,East,408,178,230,0.8836
2026-02-10,NOVA-AUD-01,DC-WEST,West,434,193,241,0.8937
2026-02-10,NOVA-AUD-02,DC-NORTH,North,427,164,263,0.8578
2026-02-10,NOVA-AUD-02,DC-SOUTH,South,532,163,369,0.8715
2026-02-10,NOVA-AUD-02,DC-EAST,East,487,168,319,0.887
2026-02-10,NOVA-AUD-02,DC-WEST,West,488,157,331,0.9086
2026-02-10,NOVA-MOB-01,DC-NORTH,North,266,77,189,0.8599
2026-02-10,NOVA-MOB-01,DC-SOUTH,South,286,87,199,0.911
2026-02-10,NOVA-MOB-01,DC-EAST,East,250,85,165,0.9097
2026-02-10,NOVA-MOB-01,DC-WEST,West,249,78,171,0.8948
2026-02-10,NOVA-MOB-02,DC-NORTH,North,352,144,208,0.8493
2026-02-10,NOVA-MOB-02,DC-SOUTH,South,317,100,217,0.9184
2026-02-10,NOVA-MOB-02,DC-EAST,East,347,124,223,0.9135
2026-02-10,NOVA-MOB-02,DC-WEST,West,325,139,186,0.868
2026-02-10,NOVA-CPT-01,DC-NORTH,North,189,67,122,0.8867
2026-02-10,NOVA-CPT-01,DC-SOUTH,South,172,56,116,0.8761
2026-02-10,NOVA-CPT-01,DC-EAST,East,148,56,92,0.8878
2026-02-10,NOVA-CPT-01,DC-WEST,West,156,56,100,0.8921
2026-02-10,NOVA-CPT-02,DC-NORTH,North,210,94,116,0.8882
2026-02-10,NOVA-CPT-02,DC-SOUTH,South,233,82,151,0.8977
2026-02-10,NOVA-CPT-02,DC-EAST,East,205,74,131,0.8545
2026-02-10,NOVA-CPT-02,DC-WEST,West,238,65,173,0.9208
2026-02-10,NOVA-WBL-01,DC-NORTH,North,265,68,197,0.9243
2026-02-10,NOVA-WBL-01,DC-SOUTH,South,290,107,183,0.9202
2026-02-10,NOVA-WBL-01,DC-EAST,East,304,91,213,0.8761
2026-02-10,NOVA-WBL-01,DC-WEST,West,276,93,183,0.8851
2026-02-10,NOVA-WBL-02,DC-NORTH,North,391,154,237,0.8979
2026-02-10,NOVA-WBL-02,DC-SOUTH,South,408,106,302,0.8821
2026-02-10,NOVA-WBL-02,DC-EAST,East,414,157,257,0.9054
2026-02-10,NOVA-WBL-02,DC-WEST,West,391,102,289,0.8803
2026-02-10,NOVA-ACC-01,DC-NORTH,North,675,251,424,0.912
2026-02-10,NOVA-ACC-01,DC-SOUTH,South,869,283,586,0.8468
2026-02-10,NOVA-ACC-01,DC-EAST,East,758,215,543,0.9064
2026-02-10,NOVA-ACC-01,DC-WEST,West,858,253,605,0.8907
2026-02-10,NOVA-ACC-02,DC-NORTH,North,635,236,399,0.8584
2026-02-10,NOVA-ACC-02,DC-SOUTH,South,627,226,401,0.9158
2026-02-10,NOVA-ACC-02,DC-EAST,East,565,195,370,0.846
2026-02-10,NOVA-ACC-02,DC-WEST,West,596,191,405,0.8575
2026-02-11,NOVA-AUD-01,DC-NORTH,North,400,153,247,0.8693
2026-02-11,NOVA-AUD-01,DC-SOUTH,South,427,160,267,0.9524
2026-02-11,NOVA-AUD-01,DC-EAST,East,379,166,213,0.9365
2026-02-11,NOVA-AUD-01,DC-WEST,West,442,198,244,0.8976
2026-02-11,NOVA-AUD-02,DC-NORTH,North,529,214,315,0.9335
2026-02-11,NOVA-AUD-02,DC-SOUTH,South,536,143,393,0.9521
2026-02-11,NOVA-AUD-02,DC-EAST,East,530,139,391,0.8896
2026-02-11,NOVA-AUD-02,DC-WEST,West,476,188,288,0.9254
2026-02-11,NOVA-MOB-01,DC-NORTH,North,278,92,186,0.8896
2026-02-11,NOVA-MOB-01,DC-SOUTH,South,231,68,163,0.9067
2026-02-11,NOVA-MOB-01,DC-EAST,East,229,81,148,0.8721
2026-02-11,NOVA-MOB-01,DC-WEST,West,285,79,206,0.9323
2026-02-11,NOVA-MOB-02,DC-NORTH,North,273,105,168,0.9124
2026-02-11,NOVA-MOB-02,DC-SOUTH,South,300,76,224,0.8733
2026-02-11,NOVA-MOB-02,DC-EAST,East,298,122,176,0.8759
2026-02-11,NOVA-MOB-02,DC-WEST,West,306,78,228,0.8798
2026-02-11,NOVA-CPT-01,DC-NORTH,North,162,49,113,0.9492
2026-02-11,NOVA-CPT-01,DC-SOUTH,South,155,46,109,0.9068
2026-02-11,NOVA-CPT-01,DC-EAST,East,159,43,116,0.8578
2026-02-11,NOVA-CPT-01,DC-WEST,West,166,47,119,0.9437
2026-02-11,NOVA-CPT-02,DC-NORTH,North,219,91,128,0.9217
2026-02-11,NOVA-CPT-02,DC-SOUTH,South,232,86,146,0.9428
2026-02-11,NOVA-CPT-02,DC-EAST,East,236,66,170,0.847
2026-02-11,NOVA-CPT-02,DC-WEST,West,179,68,111,0.8636
2026-02-11,NOVA-WBL-01,DC-NORTH,North,239,71,168,0.8876
2026-02-11,NOVA-WBL-01,DC-SOUTH,South,240,90,150,0.8891
2026-02-11,NOVA-WBL-01,DC-EAST,East,273,91,182,0.8503
2026-02-11,NOVA-WBL-01,DC-WEST,West,315,116,199,0.9407
2026-02-11,NOVA-WBL-02,DC-NORTH,North,380,154,226,0.8801
2026-02-11,NOVA-WBL-02,DC-SOUTH,South,458,115,343,0.8754
2026-02-11,NOVA-WBL-02,DC-EAST,East,477,207,270,0.9148
2026-02-11,NOVA-WBL-02,DC-WEST,West,398,154,244,0.9211
2026-02-11,NOVA-ACC-01,DC-NORTH,North,688,230,458,0.8911
2026-02-11,NOVA-ACC-01,DC-SOUTH,South,849,322,527,0.8649
2026-02-11,NOVA-ACC-01,DC-EAST,East,758,328,430,0.9491
2026-02-11,NOVA-ACC-01,DC-WEST,West,786,330,456,0.9329
2026-02-11,NOVA-ACC-02,DC-NORTH,North,514,213,301,0.8931
2026-02-11,NOVA-ACC-02,DC-SOUTH,South,617,192,425,0.8627
2026-02-11,NOVA-ACC-02,DC-EAST,East,491,149,342,0.932
2026-02-11,NOVA-ACC-02,DC-WEST,West,551,243,308,0.8551
2026-02-12,NOVA-AUD-01,DC-NORTH,North,435,171,264,0.948
2026-02-12,NOVA-AUD-01,DC-SOUTH,South,437,182,255,0.9447
2026-02-12,NOVA-AUD-01,DC-EAST,East,423,110,313,0.8908
2026-02-12,NOVA-AUD-01,DC-WEST,West,340,99,241,0.9037
2026-02-12,NOVA-AUD-02,DC-NORTH,North,425,161,264,0.9408
2026-02-12,NOVA-AUD-02,DC-SOUTH,South,488,145,343,0.8655
2026-02-12,NOVA-AUD-02,DC-EAST,East,476,197,279,0.8689
2026-02-12,NOVA-AUD-02,DC-WEST,West,509,170,339,0.9217
2026-02-12,NOVA-MOB-01,DC-NORTH,North,282,86,196,0.9268
2026-02-12,NOVA-MOB-01,DC-SOUTH,South,223,85,138,0.8526
2026-02-12,NOVA-MOB-01,DC-EAST,East,271,97,174,0.9256
2026-02-12,NOVA-MOB-01,DC-WEST,West,245,94,151,0.893
2026-02-12,NOVA-MOB-02,DC-NORTH,North,289,75,214,0.9403
2026-02-12,NOVA-MOB-02,DC-SOUTH,South,348,139,209,0.9127
2026-02-12,NOVA-MOB-02,DC-EAST,East,326,114,212,0.911
2026-02-12,NOVA-MOB-02,DC-WEST,West,344,132,212,0.9354
2026-02-12,NOVA-CPT-01,DC-NORTH,North,192,61,131,0.9341
2026-02-12,NOVA-CPT-01,DC-SOUTH,South,156,44,112,0.914
2026-02-12,NOVA-CPT-01,DC-EAST,East,191,64,127,0.9356
2026-02-12,NOVA-CPT-01,DC-WEST,West,169,71,98,0.9331
2026-02-12,NOVA-CPT-02,DC-NORTH,North,219,76,143,0.9529
2026-02-12,NOVA-CPT-02,DC-SOUTH,South,183,73,110,0.9305
2026-02-12,NOVA-CPT-02,DC-EAST,East,241,73,168,0.9229
2026-02-12,NOVA-CPT-02,DC-WEST,West,228,95,133,0.8724
2026-02-12,NOVA-WBL-01,DC-NORTH,North,302,122,180,0.896
2026-02-12,NOVA-WBL-01,DC-SOUTH,South,260,69,191,0.9399
2026-02-12,NOVA-WBL-01,DC-EAST,East,264,85,179,0.9407
2026-02-12,NOVA-WBL-01,DC-WEST,West,312,86,226,0.8741
2026-02-12,NOVA-WBL-02,DC-NORTH,North,452,173,279,0.88
2026-02-12,NOVA-WBL-02,DC-SOUTH,South,390,153,237,0.8544
2026-02-12,NOVA-WBL-02,DC-EAST,East,364,135,229,0.9175
2026-02-12,NOVA-WBL-02,DC-WEST,West,438,119,319,0.9134
2026-02-12,NOVA-ACC-01,DC-NORTH,North,835,266,569,0.9099
2026-02-12,NOVA-ACC-01,DC-SOUTH,South,704,237,467,0.8814
2026-02-12,NOVA-ACC-01,DC-EAST,East,837,248,589,0.8801
2026-02-12,NOVA-ACC-01,DC-WEST,West,717,223,494,0.9503
2026-02-12,NOVA-ACC-02,DC-NORTH,North,576,172,404,0.9423
2026-02-12,NOVA-ACC-02,DC-SOUTH,South,603,216,387,0.9203
2026-02-12,NOVA-ACC-02,DC-EAST,East,518,131,387,0.9091
2026-02-12,NOVA-ACC-02,DC-WEST,West,503,217,286,0.9275
2026-02-13,NOVA-AUD-01,DC-NORTH,North,345,110,235,0.9459
2026-02-13,NOVA-AUD-01,DC-SOUTH,South,445,161,284,0.8722
2026-02-13,NOVA-AUD-01,DC-EAST,East,436,138,298,0.8664
2026-02-13,NOVA-AUD-01,DC-WEST,West,336,86,250,0.928
2026-02-13,NOVA-AUD-02,DC-NORTH,North,509,204,305,0.8686
2026-02-13,NOVA-AUD-02,DC-SOUTH,South,443,165,278,0.941
2026-02-13,NOVA-AUD-02,DC-EAST,East,437,187,250,0.9196
2026-02-13,NOVA-AUD-02,DC-WEST,West,529,171,358,0.8834
2026-02-13,NOVA-MOB-01,DC-NORTH,North,284,127,157,0.9344
2026-02-13,NOVA-MOB-01,DC-SOUTH,South,281,87,194,0.8998
2026-02-13,NOVA-MOB-01,DC-EAST,East,243,77,166,0.9458
2026-02-13,NOVA-MOB-01,DC-WEST,West,255,74,181,0.9523
2026-02-13,NOVA-MOB-02,DC-NORTH,North,282,84,198,0.9087
2026-02-13,NOVA-MOB-02,DC-SOUTH,South,288,76,212,0.9085
2026-02-13,NOVA-MOB-02,DC-EAST,East,294,130,164,0.9005
2026-02-13,NOVA-MOB-02,DC-WEST,West,294,99,195,0.8935
2026-02-13,NOVA-CPT-01,DC-NORTH,North,189,76,113,0.9032
2026-02-13,NOVA-CPT-01,DC-SOUTH,South,185,71,114,0.9071
2026-02-13,NOVA-CPT-01,DC-EAST,East,167,65,102,0.9357
2026-02-13,NOVA-CPT-01,DC-WEST,West,155,52,103,0.8674
2026-02-13,NOVA-CPT-02,DC-NORTH,North,221,58,163,0.9111
2026-02-13,NOVA-CPT-02,DC-SOUTH,South,205,66,139,0.9155
2026-02-13,NOVA-CPT-02,DC-EAST,East,232,89,143,0.8776
2026-02-13,NOVA-CPT-02,DC-WEST,West,226,85,141,0.925
2026-02-13,NOVA-WBL-01,DC-NORTH,North,307,123,184,0.8829
2026-02-13,NOVA-WBL-01,DC-SOUTH,South,273,104,169,0.9193
2026-02-13,NOVA-WBL-01,DC-EAST,East,269,92,177,0.9428
2026-02-13,NOVA-WBL-01,DC-WEST,West,314,106,208,0.9474
2026-02-13,NOVA-WBL-02,DC-NORTH,North,458,160,298,0.8845
2026-02-13,NOVA-WBL-02,DC-SOUTH,South,413,130,283,0.9318
2026-02-13,NOVA-WBL-02,DC-EAST,East,426,109,317,0.8603
2026-02-13,NOVA-WBL-02,DC-WEST,West,418,178,240,0.9176
2026-02-13,NOVA-ACC-01,DC-NORTH,North,683,205,478,0.9317
2026-02-13,NOVA-ACC-01,DC-SOUTH,South,789,204,585,0.896
2026-02-13,NOVA-ACC-01,DC-EAST,East,720,263,457,0.9143
2026-02-13,NOVA-ACC-01,DC-WEST,West,845,366,479,0.8732
2026-02-13,NOVA-ACC-02,DC-NORTH,North,643,185,458,0.8641
2026-02-13,NOVA-ACC-02,DC-SOUTH,South,501,188,313,0.8736
2026-02-13,NOVA-ACC-02,DC-EAST,East,626,190,436,0.9197
2026-02-13,NOVA-ACC-02,DC-WEST,West,515,139,376,0.8982
2026-02-14,NOVA-AUD-01,DC-NORTH,North,440,167,273,0.9269
2026-02-14,NOVA-AUD-01,DC-SOUTH,South,333,87,246,0.8523
2026-02-14,NOVA-AUD-01,DC-EAST,East,356,117,239,0.9443
2026-02-14,NOVA-AUD-01,DC-WEST,West,404,179,225,0.8538
2026-02-14,NOVA-AUD-02,DC-NORTH,North,474,194,280,0.8733
2026-02-14,NOVA-AUD-02,DC-SOUTH,South,434,146,288,0.9517
2026-02-14,NOVA-AUD-02,DC-EAST,East,530,174,356,0.9175
2026-02-14,NOVA-AUD-02,DC-WEST,West,456,120,336,0.8492
2026-02-14,NOVA-MOB-01,DC-NORTH,North,266,78,188,0.8658
2026-02-14,NOVA-MOB-01,DC-SOUTH,South,240,77,163,0.9528
2026-02-14,NOVA-MOB-01,DC-EAST,East,267,95,172,0.8575
2026-02-14,NOVA-MOB-01,DC-WEST,West,265,113,152,0.9271
2026-02-14,NOVA-MOB-02,DC-NORTH,North,262,65,197,0.9255
2026-02-14,NOVA-MOB-02,DC-SOUTH,South,269,113,156,0.8699
2026-02-14,NOVA-MOB-02,DC-EAST,East,270,76,194,0.9074
2026-02-14,NOVA-MOB-02,DC-WEST,West,266,111,155,0.8992
2026-02-14,NOVA-CPT-01,DC-NORTH,North,146,58,88,0.9406
2026-02-14,NOVA-CPT-01,DC-SOUTH,South,178,54,124,0.9485
2026-02-14,NOVA-CPT-01,DC-EAST,East,170,43,127,0.8781
2026-02-14,NOVA-CPT-01,DC-WEST,West,170,65,105,0.8564
2026-02-14,NOVA-CPT-02,DC-NORTH,North,209,61,148,0.9379
2026-02-14,NOVA-CPT-02,DC-SOUTH,South,197,82,115,0.8732
2026-02-14,NOVA-CPT-02,DC-EAST,East,196,53,143,0.8871
2026-02-14,NOVA-CPT-02,DC-WEST,West,228,59,169,0.8951
2026-02-14,NOVA-WBL-01,DC-NORTH,North,292,101,191,0.8949
2026-02-14,NOVA-WBL-01,DC-SOUTH,South,282,105,177,0.8538
2026-02-14,NOVA-WBL-01,DC-EAST,East,248,67,181,0.8525
2026-02-14,NOVA-WBL-01,DC-WEST,West,251,93,158,0.9004
2026-02-14,NOVA-WBL-02,DC-NORTH,North,389,145,244,0.948
2026-02-14,NOVA-WBL-02,DC-SOUTH,South,424,109,315,0.8573
2026-02-14,NOVA-WBL-02,DC-EAST,East,368,96,272,0.8832
2026-02-14,NOVA-WBL-02,DC-WEST,West,406,139,267,0.9399
2026-02-14,NOVA-ACC-01,DC-NORTH,North,753,238,515,0.914
2026-02-14,NOVA-ACC-01,DC-SOUTH,South,759,245,514,0.91
2026-02-14,NOVA-ACC-01,DC-EAST,East,859,353,506,0.8703
2026-02-14,NOVA-ACC-01,DC-WEST,West,799,338,461,0.8806
2026-02-14,NOVA-ACC-02,DC-NORTH,North,574,227,347,0.8762
2026-02-14,NOVA-ACC-02,DC-SOUTH,South,558,206,352,0.855
2026-02-14,NOVA-ACC-02,DC-EAST,East,639,264,375,0.9282
2026-02-14,NOVA-ACC-02,DC-WEST,West,596,218,378,0.9136
2026-02-15,NOVA-AUD-01,DC-NORTH,North,420,184,236,0.9032
2026-02-15,NOVA-AUD-01,DC-SOUTH,South,396,166,230,0.88
2026-02-15,NOVA-AUD-01,DC-EAST,East,358,92,266,0.8465
2026-02-15,NOVA-AUD-01,DC-WEST,West,370,108,262,0.8746
2026-02-15,NOVA-AUD-02,DC-NORTH,North,447,135,312,0.9343
2026-02-15,NOVA-AUD-02,DC-SOUTH,South,442,180,262,0.9377
2026-02-15,NOVA-AUD-02,DC-EAST,East,416,116,300,0.9489
2026-02-15,NOVA-AUD-02,DC-WEST,West,485,153,332,0.8942
2026-02-15,NOVA-MOB-01,DC-NORTH,North,229,89,140,0.9125
2026-02-15,NOVA-MOB-01,DC-SOUTH,South,275,112,163,0.8557
2026-02-15,NOVA-MOB-01,DC-EAST,East,246,87,159,0.8829
2026-02-15,NOVA-MOB-01,DC-WEST,West,222,93,129,0.8612
2026-02-15,NOVA-MOB-02,DC-NORTH,North,352,102,250,0.8668
2026-02-15,NOVA-MOB-02,DC-SOUTH,South,336,118,218,0.8557
2026-02-15,NOVA-MOB-02,DC-EAST,East,335,95,240,0.8879
2026-02-15,NOVA-MOB-02,DC-WEST,West,282,84,198,0.8492
2026-02-15,NOVA-CPT-01,DC-NORTH,North,181,47,134,0.9482
2026-02-15,NOVA-CPT-01,DC-SOUTH,South,189,68,121,0.9511
2026-02-15,NOVA-CPT-01,DC-EAST,East,183,81,102,0.8474
2026-02-15,NOVA-CPT-01,DC-WEST,West,187,66,121,0.8924
2026-02-15,NOVA-CPT-02,DC-NORTH,North,222,60,162,0.9294
2026-02-15,NOVA-CPT-02,DC-SOUTH,South,210,65,145,0.9218
2026-02-15,NOVA-CPT-02,DC-EAST,East,193,63,130,0.8804
2026-02-15,NOVA-CPT-02,DC-WEST,West,230,78,152,0.8982
2026-02-15,NOVA-WBL-01,DC-NORTH,North,245,67,178,0.8576
2026-02-15,NOVA-WBL-01,DC-SOUTH,South,271,73,198,0.907
2026-02-15,NOVA-WBL-01,DC-EAST,East,313,138,175,0.9379
2026-02-15,NOVA-WBL-01,DC-WEST,West,311,139,172,0.9432
2026-02-15,NOVA-WBL-02,DC-NORTH,North,479,207,272,0.8599
2026-02-15,NOVA-WBL-02,DC-SOUTH,South,399,174,225,0.8983
2026-02-15,NOVA-WBL-02,DC-EAST,East,461,156,305,0.8539
2026-02-15,NOVA-WBL-02,DC-WEST,West,413,103,310,0.8887
2026-02-15,NOVA-ACC-01,DC-NORTH,North,749,283,466,0.8756
2026-02-15,NOVA-ACC-01,DC-SOUTH,South,883,367,516,0.8569
2026-02-15,NOVA-ACC-01,DC-EAST,East,763,226,537,0.9405
2026-02-15,NOVA-ACC-01,DC-WEST,West,848,284,564,0.9075
2026-02-15,NOVA-ACC-02,DC-NORTH,North,508,174,334,0.9515
2026-02-15,NOVA-ACC-02,DC-SOUTH,South,533,167,366,0.894
2026-02-15,NOVA-ACC-02,DC-EAST,East,539,197,342,0.9075
2026-02-15,NOVA-ACC-02,DC-WEST,West,592,232,360,0.9336
2026-02-16,NOVA-AUD-01,DC-NORTH,North,359,149,210,0.8864
2026-02-16,NOVA-AUD-01,DC-SOUTH,South,378,162,216,0.8497
2026-02-16,NOVA-AUD-01,DC-EAST,East,418,185,233,0.9163
2026-02-16,NOVA-AUD-01,DC-WEST,West,410,163,247,0.8493
2026-02-16,NOVA-AUD-02,DC-NORTH,North,455,179,276,0.9412
2026-02-16,NOVA-AUD-02,DC-SOUTH,South,468,177,291,0.8527
2026-02-16,NOVA-AUD-02,DC-EAST,East,481,182,299,0.8543
2026-02-16,NOVA-AUD-02,DC-WEST,West,511,206,305,0.9131
2026-02-16,NOVA-MOB-01,DC-NORTH,North,285,112,173,0.9142
2026-02-16,NOVA-MOB-01,DC-SOUTH,South,231,68,163,0.9163
2026-02-16,NOVA-MOB-01,DC-EAST,East,251,87,164,0.8824
2026-02-16,NOVA-MOB-01,DC-WEST,West,258,68,190,0.8559
2026-02-16,NOVA-MOB-02,DC-NORTH,North,320,121,199,0.9515
2026-02-16,NOVA-MOB-02,DC-SOUTH,South,293,113,180,0.9387
2026-02-16,NOVA-MOB-02,DC-EAST,East,283,114,169,0.9295
2026-02-16,NOVA-MOB-02,DC-WEST,West,270,74,196,0.9277
2026-02-16,NOVA-CPT-01,DC-NORTH,North,177,64,113,0.951
2026-02-16,NOVA-CPT-01,DC-SOUTH,South,188,47,141,0.866
2026-02-16,NOVA-CPT-01,DC-EAST,East,179,62,117,0.8807
2026-02-16,NOVA-CPT-01,DC-WEST,West,177,58,119,0.8518
2026-02-16,NOVA-CPT-02,DC-NORTH,North,230,99,131,0.8489
2026-02-16,NOVA-CPT-02,DC-SOUTH,South,237,84,153,0.8839
2026-02-16,NOVA-CPT-02,DC-EAST,East,183,64,119,0.8744
2026-02-16,NOVA-CPT-02,DC-WEST,West,191,78,113,0.8681
2026-02-16,NOVA-WBL-01,DC-NORTH,North,258,86,172,0.8526
2026-02-16,NOVA-WBL-01,DC-SOUTH,South,321,113,208,0.8938
2026-02-16,NOVA-WBL-01,DC-EAST,East,290,116,174,0.9455
2026-02-16,NOVA-WBL-01,DC-WEST,West,261,72,189,0.9434
2026-02-16,NOVA-WBL-02,DC-NORTH,North,389,152,237,0.8961
2026-02-16,NOVA-WBL-02,DC-SOUTH,South,375,153,222,0.899
2026-02-16,NOVA-WBL-02,DC-EAST,East,393,99,294,0.89
2026-02-16,NOVA-WBL-02,DC-WEST,West,419,115,304,0.9152
2026-02-16,NOVA-ACC-01,DC-NORTH,North,686,243,443,0.9248
2026-02-16,NOVA-ACC-01,DC-SOUTH,South,775,197,578,0.9237
2026-02-16,NOVA-ACC-01,DC-EAST,East,801,293,508,0.8822
2026-02-16,NOVA-ACC-01,DC-WEST,West,751,213,538,0.9226
2026-02-16,NOVA-ACC-02,DC-NORTH,North,482,150,332,0.8746
2026-02-16,NOVA-ACC-02,DC-SOUTH,South,608,197,411,0.8933
2026-02-16,NOVA-ACC-02,DC-EAST,East,628,185,443,0.939
2026-02-16,NOVA-ACC-02,DC-WEST,West,507,179,328,0.8601
2026-02-17,NOVA-AUD-01,DC-NORTH,North,423,176,247,0.9444
2026-02-17,NOVA-AUD-01,DC-SOUTH,South,379,125,254,0.8747
2026-02-17,NOVA-AUD-01,DC-EAST,East,363,98,265,0.8938
2026-02-17,NOVA-AUD-01,DC-WEST,West,435,130,305,0.9454
2026-02-17,NOVA-AUD-02,DC-NORTH,North,485,154,331,0.8657
2026-02-17,NOVA-AUD-02,DC-SOUTH,South,529,164,365,0.9372
2026-02-17,NOVA-AUD-02,DC-EAST,East,475,194,281,0.9475
2026-02-17,NOVA-AUD-02,DC-WEST,West,433,159,274,0.8532
2026-02-17,NOVA-MOB-01,DC-NORTH,North,242,82,160,0.8727
2026-02-17,NOVA-MOB-01,DC-SOUTH,South,266,74,192,0.9058
2026-02-17,NOVA-MOB-01,DC-EAST,East,238,90,148,0.8491
2026-02-17,NOVA-MOB-01,DC-WEST,West,261,82,179,0.9136
2026-02-17,NOVA-MOB-02,DC-NORTH,North,294,125,169,0.8741
2026-02-17,NOVA-MOB-02,DC-SOUTH,South,292,103,189,0.8507
2026-02-17,NOVA-MOB-02,DC-EAST,East,300,93,207,0.8956
2026-02-17,NOVA-MOB-02,DC-WEST,West,289,85,204,0.918
2026-02-17,NOVA-CPT-01,DC-NORTH,North,148,50,98,0.851
2026-02-17,NOVA-CPT-01,DC-SOUTH,South,169,50,119,0.8838
2026-02-17,NOVA-CPT-01,DC-EAST,East,157,44,113,0.9451
2026-02-17,NOVA-CPT-01,DC-WEST,West,182,78,104,0.8851
2026-02-17,NOVA-CPT-02,DC-NORTH,North,196,86,110,0.9278
2026-02-17,NOVA-CPT-02,DC-SOUTH,South,212,69,143,0.8477
2026-02-17,NOVA-CPT-02,DC-EAST,East,190,61,129,0.8728
2026-02-17,NOVA-CPT-02,DC-WEST,West,185,61,124,0.9356
2026-02-17,NOVA-WBL-01,DC-NORTH,North,264,71,193,0.8743
2026-02-17,NOVA-WBL-01,DC-SOUTH,South,246,99,147,0.9168
2026-02-17,NOVA-WBL-01,DC-EAST,East,240,64,176,0.9187
2026-02-17,NOVA-WBL-01,DC-WEST,West,276,81,195,0.9152
2026-02-17,NOVA-WBL-02,DC-NORTH,North,442,117,325,0.8643
2026-02-17,NOVA-WBL-02,DC-SOUTH,South,429,177,252,0.8714
2026-02-17,NOVA-WBL-02,DC-EAST,East,458,162,296,0.8764
2026-02-17,NOVA-WBL-02,DC-WEST,West,480,188,292,0.9188
2026-02-17,NOVA-ACC-01,DC-NORTH,North,685,236,449,0.8606
2026-02-17,NOVA-ACC-01,DC-SOUTH,South,756,263,493,0.8574
2026-02-17,NOVA-ACC-01,DC-EAST,East,728,276,452,0.9535
2026-02-17,NOVA-ACC-01,DC-WEST,West,699,291,408,0.8465
2026-02-17,NOVA-ACC-02,DC-NORTH,North,575,222,353,0.8764
2026-02-17,NOVA-ACC-02,DC-SOUTH,South,557,240,317,0.8733
2026-02-17,NOVA-ACC-02,DC-EAST,East,629,157,472,0.8668
2026-02-17,NOVA-ACC-02,DC-WEST,West,609,270,339,0.9277
2026-02-18,NOVA-AUD-01,DC-NORTH,North,403,113,290,0.9071
2026-02-18,NOVA-AUD-01,DC-SOUTH,South,338,111,227,0.9354
2026-02-18,NOVA-AUD-01,DC-EAST,East,404,162,242,0.8812
2026-02-18,NOVA-AUD-01,DC-WEST,West,421,108,313,0.921
2026-02-18,NOVA-AUD-02,DC-NORTH,North,452,151,301,0.8808
2026-02-18,NOVA-AUD-02,DC-SOUTH,South,537,202,335,0.906
2026-02-18,NOVA-AUD-02,DC-EAST,East,558,198,360,0.9463
2026-02-18,NOVA-AUD-02,DC-WEST,West,451,191,260,0.8806
2026-02-18,NOVA-MOB-01,DC-NORTH,North,227,75,152,0.9527
2026-02-18,NOVA-MOB-01,DC-SOUTH,South,256,82,174,0.9047
2026-02-18,NOVA-MOB-01,DC-EAST,East,264,72,192,0.9028
2026-02-18,NOVA-MOB-01,DC-WEST,West,255,64,191,0.9215
2026-02-18,NOVA-MOB-02,DC-NORTH,North,261,82,179,0.8671
2026-02-18,NOVA-MOB-02,DC-SOUTH,South,311,111,200,0.8889
2026-02-18,NOVA-MOB-02,DC-EAST,East,310,107,203,0.8633
2026-02-18,NOVA-MOB-02,DC-WEST,West,328,137,191,0.8627
2026-02-18,NOVA-CPT-01,DC-NORTH,North,188,84,104,0.8471
2026-02-18,NOVA-CPT-01,DC-SOUTH,South,146,65,81,0.9046
2026-02-18,NOVA-CPT-01,DC-EAST,East,188,62,126,0.9257
2026-02-18,NOVA-CPT-01,DC-WEST,West,190,55,135,0.9224
2026-02-18,NOVA-CPT-02,DC-NORTH,North,207,90,117,0.8883
2026-02-18,NOVA-CPT-02,DC-SOUTH,South,185,56,129,0.8836
2026-02-18,NOVA-CPT-02,DC-EAST,East,240,63,177,0.9085
2026-02-18,NOVA-CPT-02,DC-WEST,West,213,72,141,0.9365
2026-02-18,NOVA-WBL-01,DC-NORTH,North,295,81,214,0.9253
2026-02-18,NOVA-WBL-01,DC-SOUTH,South,290,82,208,0.9347
2026-02-18,NOVA-WBL-01,DC-EAST,East,287,120,167,0.9467
2026-02-18,NOVA-WBL-01,DC-WEST,West,293,97,196,0.8819
2026-02-18,NOVA-WBL-02,DC-NORTH,North,453,134,319,0.909
2026-02-18,NOVA-WBL-02,DC-SOUTH,South,445,145,300,0.9064
2026-02-18,NOVA-WBL-02,DC-EAST,East,454,171,283,0.9044
2026-02-18,NOVA-WBL-02,DC-WEST,West,438,133,305,0.881
2026-02-18,NOVA-ACC-01,DC-NORTH,North,795,207,588,0.8612
2026-02-18,NOVA-ACC-01,DC-SOUTH,South,833,246,587,0.8719
2026-02-18,NOVA-ACC-01,DC-EAST,East,738,261,477,0.8836
2026-02-18,NOVA-ACC-01,DC-WEST,West,849,237,612,0.9017
2026-02-18,NOVA-ACC-02,DC-NORTH,North,513,169,344,0.8693
2026-02-18,NOVA-ACC-02,DC-SOUTH,South,562,208,354,0.9418
2026-02-18,NOVA-ACC-02,DC-EAST,East,489,180,309,0.8838
2026-02-18,NOVA-ACC-02,DC-WEST,West,637,229,408,0.8855
2026-02-19,NOVA-AUD-01,DC-NORTH,North,335,126,209,0.9094
