ticket_id,date,category,severity,sku,region,resolution_days
TKT-20260226-00349,2026-02-26,late_delivery,low,NOVA-AUD-01,West,6.6
TKT-20260226-00350,2026-02-26,billing,medium,,North,3.1
TKT-20260226-00351,2026-02-26,other,low,,West,0.7
TKT-20260226-00352,2026-02-26,damaged,medium,NOVA-AUD-01,North,0.9
TKT-20260226-00353,2026-02-26,product_defect,low,NOVA-CPT-01,West,0.6
TKT-20260227-00354,2026-02-27,damaged,medium,NOVA-WBL-01,North,3.2
TKT-20260227-00355,2026-02-27,late_delivery,high,NOVA-WBL-02,North,1.9
TKT-20260227-00356,2026-02-27,late_delivery,low,NOVA-WBL-01,North,6.3
TKT-20260227-00357,2026-02-27,other,high,,South,1.4
TKT-20260227-00358,2026-02-27,wrong_item,high,NOVA-AUD-02,South,2.5
TKT-20260227-00359,2026-02-27,late_delivery,low,NOVA-CPT-02,West,2.8
TKT-20260227-00360,2026-02-27,late_delivery,high,NOVA-MOB-02,South,2.7
TKT-20260227-00361,2026-02-27,other,low,,West,7.0
TKT-20260227-00362,2026-02-27,wrong_item,high,NOVA-CPT-01,North,4.2
TKT-20260227-00363,2026-02-27,billing,low,,West,6.6
TKT-20260227-00364,2026-02-27,late_delivery,low,NOVA-WBL-02,West,
TKT-20260227-00365,2026-02-27,late_delivery,medium,NOVA-MOB-01,East,4.4
TKT-20260227-00366,2026-02-27,wrong_item,low,NOVA-MOB-01,West,0.7
TKT-20260227-00367,2026-02-27,billing,low,,South,0.7
TKT-20260228-00368,2026-02-28,late_delivery,high,NOVA-WBL-01,East,5.0
TKT-20260228-00369,2026-02-28,wrong_item,medium,NOVA-CPT-02,North,
TKT-20260228-00370,2026-02-28,damaged,low,NOVA-WBL-02,South,5.3
TKT-20260228-00371,2026-02-28,late_delivery,medium,NOVA-CPT-02,East,4.8
TKT-20260228-00372,2026-02-28,late_delivery,low,NOVA-AUD-01,West,5.0
TKT-20260228-00373,2026-02-28,wrong_item,low,NOVA-CPT-01,West,1.9
TKT-20260228-00374,2026-02-28,other,high,,East,6.2
TKT-20260228-00375,2026-02-28,damaged,low,NOVA-AUD-01,East,6.4
TKT-20260228-00376,2026-02-28,late_delivery,low,NOVA-MOB-01,East,4.6
TKT-20260228-00377,2026-02-28,wrong_item,low,NOVA-AUD-01,North,
TKT-20260228-00378,2026-02-28,late_delivery,medium,NOVA-MOB-02,West,4.1
TKT-20260228-00379,2026-02-28,late_delivery,low,NOVA-WBL-01,West,
TKT-20260228-00380,2026-02-28,wrong_item,low,NOVA-MOB-02,East,
TKT-20260228-00381,2026-02-28,late_delivery,medium,NOVA-WBL-01,East,5.7
TKT-20260228-00382,2026-02-28,wrong_item,low,NOVA-AUD-02,South,3.7
TKT-20260301-00383,2026-03-01,late_delivery,medium,NOVA-AUD-02,North,
TKT-20260301-00384,2026-03-01,late_delivery,low,NOVA-AUD-01,South,2.2
TKT-20260301-00385,2026-03-01,damaged,high,NOVA-MOB-02,West,
TKT-20260301-00386,2026-03-01,product_defect,low,NOVA-CPT-01,South,6.4
TKT-20260301-00387,2026-03-01,product_defect,high,NOVA-MOB-01,North,1.8
TKT-20260301-00388,2026-03-01,product_defect,low,NOVA-MOB-01,North,5.4
TKT-20260301-00389,2026-03-01,wrong_item,high,NOVA-AUD-01,East,3.0
TKT-20260301-00390,2026-03-01,wrong_item,high,NOVA-MOB-02,North,2.9
TKT-20260301-00391,2026-03-01,damaged,low,NOVA-AUD-02,West,2.9
TKT-20260301-00392,2026-03-01,damaged,high,NOVA-MOB-02,East,4.0
TKT-20260301-00393,2026-03-01,late_delivery,low,NOVA-MOB-02,East,4.3
TKT-20260301-00394,2026-03-01,other,low,,North,5.5
TKT-20260301-00395,2026-03-01,product_defect,medium,NOVA-CPT-01,North,0.5
TKT-20260301-00396,2026-03-01,late_delivery,low,NOVA-CPT-02,West,6.1
TKT-20260302-00397,2026-03-02,damaged,low,NOVA-MOB-02,East,6.2
TKT-20260302-00398,2026-03-02,damaged,critical,NOVA-CPT-02,East,5.3
TKT-20260302-00399,2026-03-02,other,high,,North,5.0
TKT-20260302-00400,2026-03-02,other,high,,North,
TKT-20260302-00401,2026-03-02,damaged,medium,NOVA-CPT-02,South,
TKT-20260302-00402,2026-03-02,wrong_item,medium,NOVA-MOB-01,North,3.2
TKT-20260302-00403,2026-03-02,late_delivery,low,NOVA-MOB-01,North,2.8
TKT-20260302-00404,2026-03-02,wrong_item,medium,NOVA-WBL-01,East,1.0
TKT-20260302-00405,2026-03-02,late_delivery,low,NOVA-CPT-01,East,6.1
TKT-20260302-00406,2026-03-02,product_defect,low,NOVA-MOB-01,North,4.2
TKT-20260302-00407,2026-03-02,wrong_item,low,NOVA-WBL-01,North,0.5
TKT-20260302-00408,2026-03-02,late_delivery,low,NOVA-WBL-02,South,6.0
TKT-20260302-00409,2026-03-02,billing,high,,North,6.4
TKT-20260302-00410,2026-03-02,late_delivery,high,NOVA-MOB-01,South,
TKT-20260302-00411,2026-03-02,other,critical,,West,
TKT-20260302-00412,2026-03-02,billing,medium,,West,1.7
TKT-20260303-00413,2026-03-03,wrong_item,medium,NOVA-MOB-02,South,4.1
TKT-20260303-00414,2026-03-03,product_defect,low,NOVA-WBL-02,South,6.4
TKT-20260303-00415,2026-03-03,damaged,medium,NOVA-AUD-01,North,4.1
TKT-20260303-00416,2026-03-03,other,critical,,East,6.0
TKT-20260303-00417,2026-03-03,product_defect,low,NOVA-AUD-02,North,0.7
TKT-20260303-00418,2026-03-03,billing,medium,,East,1.0
TKT-20260303-00419,2026-03-03,product_defect,low,NOVA-AUD-02,North,3.0
TKT-20260303-00420,2026-03-03,other,low,,South,4.9
TKT-20260303-00421,2026-03-03,wrong_item,high,NOVA-CPT-01,West,1.3
TKT-20260303-00422,2026-03-03,late_delivery,medium,NOVA-CPT-01,East,3.6
TKT-20260303-00423,2026-03-03,late_delivery,high,NOVA-AUD-01,North,
TKT-20260303-00424,2026-03-03,product_defect,low,NOVA-MOB-01,North,4.8
TKT-20260303-00425,2026-03-03,wrong_item,medium,NOVA-WBL-02,East,1.2
TKT-20260303-00426,2026-03-03,damaged,high,NOVA-WBL-01,South,3.9
TKT-20260303-00427,2026-03-03,wrong_item,low,NOVA-AUD-01,West,5.9
TKT-20260303-00428,2026-03-03,wrong_item,low,NOVA-MOB-02,North,3.5
TKT-20260304-00429,2026-03-04,late_delivery,medium,NOVA-CPT-01,North,1.1
TKT-20260304-00430,2026-03-04,wrong_item,high,NOVA-WBL-02,West,4.1
TKT-20260304-00431,2026-03-04,late_delivery,high,NOVA-AUD-01,East,1.8
TKT-20260304-00432,2026-03-04,late_delivery,low,NOVA-MOB-01,North,3.4
TKT-20260304-00433,2026-03-04,product_defect,low,NOVA-WBL-01,South,0.6
TKT-20260304-00434,2026-03-04,wrong_item,medium,NOVA-WBL-02,North,7.0
TKT-20260304-00435,2026-03-04,product_defect,medium,NOVA-WBL-02,North,6.5
TKT-20260304-00436,2026-03-04,product_defect,low,NOVA-WBL-01,North,
TKT-20260304-00437,2026-03-04,damaged,low,NOVA-CPT-02,North,4.9
TKT-20260304-00438,2026-03-04,late_delivery,high,NOVA-AUD-01,North,3.2
TKT-20260304-00439,2026-03-04,late_delivery,medium,NOVA-MOB-02,West,5.7
TKT-20260304-00440,2026-03-04,late_delivery,critical,NOVA-MOB-01,West,1.2
TKT-20260304-00441,2026-03-04,damaged,low,NOVA-CPT-01,South,
TKT-20260304-00442,2026-03-04,wrong_item,medium,NOVA-MOB-02,North,5.5
TKT-20260305-00443,2026-03-05,late_delivery,medium,NOVA-CPT-02,North,1.7
TKT-20260305-00444,2026-03-05,wrong_item,medium,NOVA-AUD-02,East,
TKT-20260305-00445,2026-03-05,other,medium,,North,4.3
TKT-20260305-00446,2026-03-05,late_delivery,medium,NOVA-CPT-02,South,6.1
TKT-20260305-00447,2026-03-05,wrong_item,medium,NOVA-MOB-02,South,5.9
TKT-20260305-00448,2026-03-05,wrong_item,medium,NOVA-AUD-01,East,5.3
TKT-20260305-00449,2026-03-05,damaged,critical,NOVA-WBL-01,South,
TKT-20260305-00450,2026-03-05,wrong_item,high,NOVA-CPT-01,East,5.8
TKT-20260305-00451,2026-03-05,product_defect,critical,NOVA-AUD-01,North,1.3
TKT-20260305-00452,2026-03-05,late_delivery,low,NOVA-MOB-01,East,6.5
TKT-20260305-00453,2026-03-05,late_delivery,low,NOVA-MOB-01,West,
TKT-20260305-00454,2026-03-05,damaged,low,NOVA-CPT-02,East,3.9
TKT-20260306-00455,2026-03-06,late_delivery,low,NOVA-MOB-01,East,6.7
TKT-20260306-00456,2026-03-06,billing,medium,,South,0.6
TKT-20260306-00457,2026-03-06,billing,medium,,South,0.5
TKT-20260306-00458,2026-03-06,damaged,high,NOVA-WBL-02,East,6.2
TKT-20260306-00459,2026-03-06,other,low,,West,6.6
TKT-20260306-00460,2026-03-06,damaged,low,NOVA-WBL-01,East,4.7
TKT-20260306-00461,2026-03-06,damaged,medium,NOVA-MOB-02,North,3.7
TKT-20260306-00462,2026-03-06,other,low,,South,6.7
TKT-20260306-00463,2026-03-06,late_delivery,high,NOVA-WBL-02,North,
TKT-20260306-00464,2026-03-06,product_defect,low,NOVA-MOB-01,West,1.2
TKT-20260306-00465,2026-03-06,late_delivery,low,NOVA-CPT-01,East,4.5
TKT-20260306-00466,2026-03-06,product_defect,critical,NOVA-MOB-01,East,6.9
TKT-20260306-00467,2026-03-06,other,low,,East,2.1
TKT-20260306-00468,2026-03-06,late_delivery,medium,NOVA-MOB-02,West,5.7
TKT-20260306-00469,2026-03-06,wrong_item,low,NOVA-WBL-01,West,5.8
TKT-20260307-00470,2026-03-07,product_defect,medium,NOVA-MOB-01,East,1.9
TKT-20260307-00471,2026-03-07,other,medium,,North,7.0
TKT-20260307-00472,2026-03-07,late_delivery,high,NOVA-WBL-02,North,5.4
TKT-20260307-00473,2026-03-07,product_defect,medium,NOVA-MOB-02,North,
TKT-20260307-00474,2026-03-07,billing,medium,,North,
TKT-20260307-00475,2026-03-07,late_delivery,low,NOVA-AUD-02,East,7.0
TKT-20260307-00476,2026-03-07,late_delivery,medium,NOVA-WBL-02,South,
TKT-20260307-00477,2026-03-07,product_defect,high,NOVA-MOB-01,North,2.7
TKT-20260307-00478,2026-03-07,damaged,low,NOVA-AUD-01,West,3.0
TKT-20260307-00479,2026-03-07,billing,low,,North,1.9
TKT-20260307-00480,2026-03-07,product_defect,medium,NOVA-AUD-01,East,1.2
TKT-20260307-00481,2026-03-07,late_delivery,low,NOVA-CPT-01,West,5.1
TKT-20260307-00482,2026-03-07,late_delivery,high,NOVA-MOB-02,East,2.0
TKT-20260307-00483,2026-03-07,other,low,,North,2.8
TKT-20260308-00484,2026-03-08,late_delivery,low,NOVA-AUD-02,East,4.0
TKT-20260308-00485,2026-03-08,late_delivery,low,NOVA-CPT-02,East,2.1
TKT-20260308-00486,2026-03-08,product_defect,low,NOVA-AUD-01,South,6.6
TKT-20260308-00487,2026-03-08,damaged,low,NOVA-MOB-02,South,0.8
TKT-20260308-00488,2026-03-08,billing,low,,South,
TKT-20260308-00489,2026-03-08,late_delivery,high,NOVA-CPT-01,South,3.7
TKT-20260308-00490,2026-03-08,late_delivery,high,NOVA-WBL-01,East,3.4
TKT-20260308-00491,2026-03-08,late_delivery,high,NOVA-CPT-02,West,4.1
TKT-20260308-00492,2026-03-08,wrong_item,medium,NOVA-WBL-02,East,1.9
TKT-20260308-00493,2026-03-08,product_defect,medium,NOVA-MOB-01,North,0.6
TKT-20260308-00494,2026-03-08,product_defect,medium,NOVA-MOB-02,North,4.4
TKT-20260308-00495,2026-03-08,late_delivery,high,NOVA-MOB-02,East,5.5
TKT-20260308-00496,2026-03-08,product_defect,low,NOVA-CPT-01,North,0.7
TKT-20260308-00497,2026-03-08,wrong_item,medium,NOVA-WBL-02,North,5.9
TKT-20260308-00498,2026-03-08,wrong_item,low,NOVA-WBL-01,South,6.4
TKT-20260309-00499,2026-03-09,billing,medium,,North,6.9
TKT-20260309-00500,2026-03-09,late_delivery,low,NOVA-AUD-02,North,
TKT-20260309-00501,2026-03-09,late_delivery,medium,NOVA-AUD-01,West,0.5
TKT-20260309-00502,2026-03-09,late_delivery,high,NOVA-CPT-02,North,5.7
TKT-20260309-00503,2026-03-09,product_defect,low,NOVA-CPT-01,West,
TKT-20260309-00504,2026-03-09,late_delivery,high,NOVA-CPT-02,West,2.8
TKT-20260309-00505,2026-03-09,late_delivery,high,NOVA-CPT-02,West,
TKT-20260309-00506,2026-03-09,product_defect,medium,NOVA-MOB-02,East,2.1
TKT-20260309-00507,2026-03-09,wrong_item,low,NOVA-CPT-02,East,
TKT-20260309-00508,2026-03-09,product_defect,medium,NOVA-WBL-02,East,2.6
TKT-20260309-00509,2026-03-09,damaged,low,NOVA-CPT-02,South,1.2
TKT-20260309-00510,2026-03-09,wrong_item,high,NOVA-MOB-01,East,3.8
TKT-20260309-00511,2026-03-09,other,medium,,West,5.9
TKT-20260309-00512,2026-03-09,damaged,low,NOVA-WBL-02,North,5.0
TKT-20260309-00513,2026-03-09,wrong_item,medium,NOVA-MOB-01,West,4.9
TKT-20260310-00514,2026-03-10,product_defect,low,NOVA-MOB-02,West,0.7
TKT-20260310-00515,2026-03-10,other,low,,North,5.5
TKT-20260310-00516,2026-03-10,damaged,medium,NOVA-AUD-01,South,4.2
TKT-20260310-00517,2026-03-10,damaged,medium,NOVA-MOB-01,West,3.0
TKT-20260310-00518,2026-03-10,billing,medium,,West,3.8
TKT-20260310-00519,2026-03-10,late_delivery,low,NOVA-WBL-01,North,
TKT-20260310-00520,2026-03-10,late_delivery,low,NOVA-AUD-02,South,4.8
TKT-20260310-00521,2026-03-10,product_defect,medium,NOVA-AUD-02,South,3.2
TKT-20260310-00522,2026-03-10,wrong_item,medium,NOVA-CPT-01,East,
TKT-20260310-00523,2026-03-10,product_defect,high,NOVA-MOB-02,West,5.8
TKT-20260310-00524,2026-03-10,late_delivery,critical,NOVA-WBL-01,North,5.2
TKT-20260310-00525,2026-03-10,other,low,,East,3.5
TKT-20260310-00526,2026-03-10,late_delivery,critical,NOVA-AUD-02,South,
TKT-20260310-00527,2026-03-10,damaged,low,NOVA-CPT-01,East,
TKT-20260311-00528,2026-03-11,wrong_item,low,NOVA-CPT-02,West,4.7
TKT-20260311-00529,2026-03-11,other,medium,,East,
TKT-20260311-00530,2026-03-11,product_defect,low,NOVA-AUD-02,East,5.8
TKT-20260311-00531,2026-03-11,late_delivery,medium,NOVA-CPT-02,South,
TKT-20260311-00532,2026-03-11,other,high,,North,
TKT-20260311-00533,2026-03-11,other,medium,,West,
TKT-20260311-00534,2026-03-11,product_defect,low,NOVA-AUD-01,East,0.7
TKT-20260311-00535,2026-03-11,product_defect,low,NOVA-CPT-01,West,5.2
TKT-20260311-00536,2026-03-11,late_delivery,high,NOVA-WBL-02,West,
TKT-20260311-00537,2026-03-11,late_delivery,low,NOVA-AUD-02,North,6.5
TKT-20260311-00538,2026-03-11,product_defect,low,NOVA-WBL-02,North,5.4
TKT-20260311-00539,2026-03-11,product_defect,low,NOVA-CPT-02,South,2.9
TKT-20260311-00540,2026-03-11,late_delivery,critical,NOVA-MOB-02,North,4.3
TKT-20260311-00541,2026-03-11,product_defect,low,NOVA-CPT-02,West,6.8
TKT-20260311-00542,2026-03-11,damaged,low,NOVA-WBL-02,North,3.0
TKT-20260311-00543,2026-03-11,wrong_item,low,NOVA-MOB-01,East,1.7
TKT-20260312-00544,2026-03-12,wrong_item,medium,NOVA-WBL-02,North,4.2
TKT-20260312-00545,2026-03-12,wrong_item,medium,NOVA-MOB-02,North,3.2
TKT-20260312-00546,2026-03-12,wrong_item,medium,NOVA-MOB-01,North,5.8
TKT-20260312-00547,2026-03-12,wrong_item,medium,NOVA-CPT-01,West,6.7
TKT-20260312-00548,2026-03-12,product_defect,low,NOVA-CPT-02,South,4.4
TKT-20260312-00549,2026-03-12,damaged,high,NOVA-WBL-02,South,
TKT-20260312-00550,2026-03-12,late_delivery,medium,NOVA-MOB-02,East,3.1
TKT-20260312-00551,2026-03-12,product_defect,low,NOVA-WBL-01,West,2.5
TKT-20260312-00552,2026-03-12,late_delivery,low,NOVA-WBL-02,South,4.2
TKT-20260312-00553,2026-03-12,other,low,,East,4.5
TKT-20260312-00554,2026-03-12,late_delivery,low,NOVA-WBL-02,South,6.5
TKT-20260312-00555,2026-03-12,late_delivery,high,NOVA-MOB-01,West,0.7
TKT-20260312-00556,2026-03-12,product_defect,low,NOVA-CPT-02,North,6.0
TKT-20260312-00557,2026-03-12,late_delivery,medium,NOVA-WBL-02,North,2.6
TKT-20260313-00558,2026-03-13,late_delivery,medium,NOVA-CPT-02,West,1.9
TKT-20260313-00559,2026-03-13,billing,low,,South,
TKT-20260313-00560,2026-03-13,other,low,,East,4.5
TKT-20260313-00561,2026-03-13,late_delivery,low,NOVA-WBL-02,East,1.2
TKT-20260313-00562,2026-03-13,product_defect,low,NOVA-CPT-01,West,
TKT-20260313-00563,2026-03-13,billing,medium,,West,3.9
TKT-20260313-00564,2026-03-13,other,high,,North,
TKT-20260313-00565,2026-03-13,damaged,medium,NOVA-AUD-01,West,4.7
TKT-20260313-00566,2026-03-13,late_delivery,low,NOVA-CPT-01,North,3.2
TKT-20260313-00567,2026-03-13,product_defect,high,NOVA-WBL-02,North,5.4
TKT-20260313-00568,2026-03-13,damaged,low,NOVA-WBL-01,North,
TKT-20260313-00569,2026-03-13,damaged,high,NOVA-WBL-02,West,7.0
TKT-20260313-00570,2026-03-13,late_delivery,medium,NOVA-CPT-01,East,3.9
TKT-20260314-00571,2026-03-14,late_delivery,high,NOVA-WBL-01,West,0.6
TKT-20260314-00572,2026-03-14,late_delivery,high,NOVA-AUD-02,North,1.9
TKT-20260314-00573,2026-03-14,product_defect,high,NOVA-CPT-01,East,6.1
TKT-20260314-00574,2026-03-14,billing,medium,,West,1.7
TKT-20260314-00575,2026-03-14,damaged,medium,NOVA-MOB-01,North,3.8
TKT-20260314-00576,2026-03-14,late_delivery,low,NOVA-WBL-01,South,
TKT-20260314-00577,2026-03-14,late_delivery,low,NOVA-CPT-02,North,2.4
TKT-20260314-00578,2026-03-14,late_delivery,medium,NOVA-CPT-01,East,6.4
TKT-20260314-00579,2026-03-14,late_delivery,medium,NOVA-AUD-01,South,6.6
TKT-20260314-00580,2026-03-14,late_delivery,medium,NOVA-CPT-02,South,4.9
TKT-20260314-00581,2026-03-14,late_delivery,low,NOVA-AUD-02,East,5.9
TKT-20260314-00582,2026-03-14,other,medium,,North,4.0
TKT-20260314-00583,2026-03-14,damaged,low,NOVA-MOB-02,North,3.5
TKT-20260314-00584,2026-03-14,other,medium,,West,3.0
TKT-20260314-00585,2026-03-14,product_defect,low,NOVA-CPT-01,South,4.9
TKT-20260315-00586,2026-03-15,billing,medium,,North,6.3
TKT-20260315-00587,2026-03-15,product_defect,medium,NOVA-AUD-02,West,4.5
TKT-20260315-00588,2026-03-15,product_defect,medium,NOVA-WBL-01,East,4.8
TKT-20260315-00589,2026-03-15,product_defect,critical,NOVA-MOB-02,South,3.9
TKT-20260315-00590,2026-03-15,billing,high,,North,1.7
TKT-20260315-00591,2026-03-15,late_delivery,low,NOVA-WBL-02,South,0.7
TKT-20260315-00592,2026-03-15,product_defect,critical,NOVA-CPT-02,West,3.3
TKT-20260315-00593,2026-03-15,billing,low,,East,5.2
TKT-20260315-00594,2026-03-15,late_delivery,medium,NOVA-MOB-02,South,5.3
TKT-20260315-00595,2026-03-15,late_delivery,critical,NOVA-CPT-01,South,
TKT-20260315-00596,2026-03-15,late_delivery,medium,NOVA-AUD-02,East,4.0
TKT-20260315-00597,2026-03-15,billing,medium,,South,
TKT-20260315-00598,2026-03-15,damaged,medium,NOVA-CPT-01,West,4.7
TKT-20260316-00599,2026-03-16,billing,medium,,North,6.6
TKT-20260316-00600,2026-03-16,damaged,high,NOVA-AUD-01,North,2.6
TKT-20260316-00601,2026-03-16,product_defect,low,NOVA-AUD-01,East,1.5
TKT-20260316-00602,2026-03-16,other,low,,West,5.8
TKT-20260316-00603,2026-03-16,late_delivery,low,NOVA-WBL-02,West,
TKT-20260316-00604,2026-03-16,billing,low,,South,
TKT-20260316-00605,2026-03-16,product_defect,medium,NOVA-AUD-02,South,2.5
TKT-20260316-00606,2026-03-16,wrong_item,low,NOVA-CPT-01,West,0.5
TKT-20260316-00607,2026-03-16,wrong_item,medium,NOVA-WBL-01,South,5.4
TKT-20260316-00608,2026-03-16,late_delivery,low,NOVA-CPT-02,East,
TKT-20260316-00609,2026-03-16,billing,low,,West,6.5
TKT-20260316-00610,2026-03-16,damaged,low,NOVA-CPT-01,East,1.2
TKT-20260316-00611,2026-03-16,late_delivery,medium,NOVA-WBL-02,North,2.1
TKT-20260316-00612,2026-03-16,billing,low,,East,3.0
TKT-20260316-00613,2026-03-16,product_defect,low,NOVA-AUD-01,West,
TKT-20260316-00614,2026-03-16,damaged,critical,NOVA-CPT-01,South,4.7
TKT-20260317-00615,2026-03-17,damaged,high,NOVA-CPT-02,North,0.7
TKT-20260317-00616,2026-03-17,other,low,,West,0.8
TKT-20260317-00617,2026-03-17,other,medium,,South,6.2
TKT-20260317-00618,2026-03-17,product_defect,low,NOVA-MOB-01,North,3.5
TKT-20260317-00619,2026-03-17,damaged,low,NOVA-AUD-02,West,4.6
TKT-20260317-00620,2026-03-17,late_delivery,low,NOVA-CPT-01,East,3.9
TKT-20260317-00621,2026-03-17,wrong_item,medium,NOVA-AUD-01,West,
TKT-20260317-00622,2026-03-17,wrong_item,low,NOVA-WBL-02,South,1.4
TKT-20260317-00623,2026-03-17,product_defect,medium,NOVA-AUD-01,South,5.9
TKT-20260317-00624,2026-03-17,product_defect,low,NOVA-MOB-02,North,3.1
TKT-20260317-00625,2026-03-17,billing,critical,,West,6.7
TKT-20260317-00626,2026-03-17,late_delivery,high,NOVA-WBL-01,West,6.5
TKT-20260317-00627,2026-03-17,wrong_item,medium,NOVA-AUD-02,West,6.3
TKT-20260317-00628,2026-03-17,product_defect,medium,NOVA-CPT-02,South,4.1
TKT-20260317-00629,2026-03-17,product_defect,low,NOVA-CPT-01,East,6.1
TKT-20260317-00630,2026-03-17,wrong_item,high,NOVA-MOB-02,East,5.8
TKT-20260318-00631,2026-03-18,product_defect,medium,NOVA-WBL-01,North,4.9
TKT-20260318-00632,2026-03-18,late_delivery,medium,NOVA-CPT-01,North,
TKT-20260318-00633,2026-03-18,other,low,,West,4.3
TKT-20260318-00634,2026-03-18,late_delivery,medium,NOVA-MOB-02,South,1.4
TKT-20260318-00635,2026-03-18,damaged,high,NOVA-MOB-01,East,3.8
TKT-20260318-00636,2026-03-18,product_defect,high,NOVA-MOB-02,East,5.4
TKT-20260318-00637,2026-03-18,late_delivery,medium,NOVA-WBL-02,West,6.5
TKT-20260318-00638,2026-03-18,wrong_item,low,NOVA-WBL-01,South,3.0
TKT-20260318-00639,2026-03-18,wrong_item,low,NOVA-MOB-01,South,4.4
TKT-20260318-00640,2026-03-18,late_delivery,critical,NOVA-MOB-02,East,2.6
TKT-20260318-00641,2026-03-18,late_delivery,high,NOVA-AUD-01,East,1.9
TKT-20260318-00642,2026-03-18,wrong_item,critical,NOVA-AUD-01,West,6.9
TKT-20260318-00643,2026-03-18,product_defect,high,NOVA-CPT-02,North,4.0
TKT-20260319-00644,2026-03-19,damaged,medium,NOVA-WBL-02,North,5.9
TKT-20260319-00645,2026-03-19,late_delivery,medium,NOVA-AUD-02,North,
TKT-20260319-00646,2026-03-19,product_defect,medium,NOVA-CPT-02,South,3.3
TKT-20260319-00647,2026-03-19,other,medium,,East,4.0
TKT-20260319-00648,2026-03-19,damaged,low,NOVA-CPT-02,West,2.3
TKT-20260319-00649,2026-03-19,damaged,low,NOVA-WBL-02,South,5.9
TKT-20260319-00650,2026-03-19,damaged,high,NOVA-WBL-02,East,1.0
TKT-20260319-00651,2026-03-19,damaged,low,NOVA-WBL-01,South,3.6
TKT-20260319-00652,2026-03-19,damaged,low,NOVA-MOB-02,South,6.7
TKT-20260319-00653,2026-03-19,late_delivery,low,NOVA-AUD-02,West,
TKT-20260319-00654,2026-03-19,damaged,high,NOVA-WBL-01,South,6.8
TKT-20260319-00655,2026-03-19,wrong_item,low,NOVA-WBL-02,South,1.6
TKT-20260319-00656,2026-03-19,late_delivery,critical,NOVA-WBL-01,East,2.1
TKT-20260319-00657,2026-03-19,billing,medium,,South,4.6
TKT-20260320-00658,2026-03-20,wrong_item,low,NOVA-WBL-02,South,4.5
TKT-20260320-00659,2026-03-20,billing,medium,,East,1.4
TKT-20260320-00660,2026-03-20,late_delivery,low,NOVA-MOB-01,West,1.8
TKT-20260320-00661,2026-03-20,wrong_item,critical,NOVA-MOB-01,South,6.2
TKT-20260320-00662,2026-03-20,damaged,medium,NOVA-CPT-02,North,1.3
TKT-20260320-00663,2026-03-20,other,medium,,South,3.1
TKT-20260320-00664,2026-03-20,late_delivery,low,NOVA-AUD-01,North,4.1
TKT-20260320-00665,2026-03-20,product_defect,medium,NOVA-AUD-01,East,5.4
TKT-20260320-00666,2026-03-20,wrong_item,medium,NOVA-CPT-02,South,5.5
TKT-20260320-00667,2026-03-20,wrong_item,high,NOVA-AUD-02,North,0.8
TKT-20260320-00668,2026-03-20,product_defect,medium,NOVA-MOB-02,East,6.4
TKT-20260320-00669,2026-03-20,wrong_item,low,NOVA-MOB-02,South,
TKT-20260320-00670,2026-03-20,other,low,,East,0.6
TKT-20260320-00671,2026-03-20,billing,medium,,South,1.6
TKT-20260320-00672,2026-03-20,product_defect,medium,NOVA-WBL-01,North,
TKT-20260321-00673,2026-03-21,damaged,low,NOVA-CPT-02,North,0.7
TKT-20260321-00674,2026-03-21,product_defect,low,NOVA-CPT-02,North,4.8
TKT-20260321-00675,2026-03-21,late_delivery,low,NOVA-WBL-02,West,0.9
TKT-20260321-00676,2026-03-21,late_delivery,low,NOVA-CPT-02,West,2.9
TKT-20260321-00677,2026-03-21,billing,low,,East,4.3
TKT-20260321-00678,2026-03-21,other,low,,South,4.4
TKT-20260321-00679,2026-03-21,late_delivery,low,NOVA-CPT-02,South,5.7
TKT-20260321-00680,2026-03-21,billing,low,,North,1.6
TKT-20260321-00681,2026-03-21,product_defect,high,NOVA-CPT-01,North,
